container_id;code;address;postal_code;district;latitude;longitude;bin_type;trash_type;total_volume;installed_at;prediction
29937;S0041C00414;Řezáčovo náměstí 1256;17000;;50,1009627;14,4357252;Schäfer/Europa-OR/GB;plastic;3000;2018-12-05T00:00:00.000Z;2019-04-13T10:26:57.000Z
29796;S0042C00421;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-11-27T00:00:00.000Z;2019-04-25T12:59:43.000Z
29797;S0042C00422;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;glass_white;1500;2018-11-27T00:00:00.000Z;2023-03-13T07:36:43.000Z
29798;S0042C00423;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-11-27T00:00:00.000Z;2019-04-21T00:54:22.000Z
29799;S0042C00424;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;paper;1500;2018-11-27T00:00:00.000Z;2019-04-14T02:01:03.000Z
29800;S0042C00425;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;paper;3000;2018-11-27T00:00:00.000Z;2019-04-14T15:17:44.000Z
29801;S0042C00426;U Vršovického nádraží 0;10000;;50,06560093;14,44850765;Schäfer/Europa-OR/GB;plastic;3000;2018-11-27T00:00:00.000Z;2019-04-13T12:18:37.000Z
29790;S0043C00431;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;Bammens Memphis;glass_coloured;1500;2018-11-27T00:00:00.000Z;
29791;S0043C00432;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;Bammens Memphis;glass_white;1500;2018-11-27T00:00:00.000Z;2019-04-18T04:10:37.000Z
29792;S0043C00433;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;Bammens Memphis;paper;3000;;2019-04-15T01:19:18.000Z
29793;S0043C00434;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;Bammens Memphis;plastic;3000;2018-11-27T00:00:00.000Z;
29794;S0043C00435;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;Bammens Memphis;beverage_cartons;3000;2018-11-27T00:00:00.000Z;2019-04-28T13:11:54.000Z
29795;S0043C00436;Topolová-Jabloňová 2963/12;10000;;50,0563007;14,506926;MINI H-A;metal;1100;2018-11-27T00:00:00.000Z;
30022;S0044C00441;Litevská 1174/8;10000;;50,0729034;14,4768549;Bammens Memphis;glass_coloured;1500;2018-12-18T00:00:00.000Z;
30023;S0044C00442;Litevská 1174/8;10000;;50,0729034;14,4768549;Bammens Memphis;glass_white;1500;2018-12-18T00:00:00.000Z;2019-04-14T21:02:51.000Z
30024;S0044C00443;Litevská 1174/8;10000;;50,0729034;14,4768549;Bammens Memphis;paper;3000;2018-12-18T00:00:00.000Z;
30025;S0044C00444;Litevská 1174/8;10000;;50,0729034;14,4768549;Bammens Memphis;plastic;3000;2018-12-18T00:00:00.000Z;2019-04-12T09:42:13.000Z
30026;S0044C00445;Litevská 1174/8;10000;;50,0729034;14,4768549;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
29830;S0045C00451;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;beverage_cartons;1500;2018-11-27T00:00:00.000Z;
29831;S0045C00452;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;glass_coloured;1500;2018-11-27T00:00:00.000Z;
29832;S0045C00453;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;glass_white;1500;2018-11-27T00:00:00.000Z;2019-04-24T07:52:16.000Z
29833;S0045C00454;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;plastic;1500;2018-11-27T00:00:00.000Z;
29834;S0045C00455;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;plastic;3000;2018-11-27T00:00:00.000Z;
29835;S0045C00456;Moskevská 1403;10000;;50,0701158;14,4511401;Bammens Memphis;paper;3000;2018-11-27T00:00:00.000Z;
29802;S0046C00461;Nad Úžlabinou 708;10000;;50,080359;14,499456;Schäfer/Europa-OV;beverage_cartons;1500;2018-11-27T00:00:00.000Z;
29803;S0046C00462;Nad Úžlabinou 708;10000;;50,080359;14,499456;Schäfer/Europa-OV;plastic;1500;2018-11-27T00:00:00.000Z;
29804;S0046C00463;Nad Úžlabinou 708;10000;;50,080359;14,499456;Schäfer/Europa-OV;paper;3000;;2019-04-16T06:13:53.000Z
29805;S0046C00464;Nad Úžlabinou 708;10000;;50,080359;14,499456;Schäfer/Europa-OV;plastic;3000;2018-11-27T00:00:00.000Z;2019-04-17T00:19:54.000Z
29806;S0047C00471;Tupolevova 477;19000;;50,1345242;14,506979;Meva Top System;glass_coloured;1500;2018-11-27T00:00:00.000Z;2019-04-12T06:44:48.000Z
29807;S0047C00472;Tupolevova 477;19000;;50,1345242;14,506979;Meva Top System;glass_white;1500;2018-11-27T00:00:00.000Z;2019-05-18T00:02:48.000Z
29808;S0047C00473;Tupolevova 477;19000;;50,1345242;14,506979;Meva Top System;paper;3000;2018-11-27T00:00:00.000Z;
29809;S0047C00474;Tupolevova 477;19000;;50,1345242;14,506979;Meva Top System;plastic;3000;2018-11-27T00:00:00.000Z;
30027;S0048C00481;Štítného 629/23;13000;;50,085211;14,451586;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-11-27T00:00:00.000Z;2019-04-15T09:27:41.000Z
30028;S0048C00482;Štítného 629/23;13000;;50,085211;14,451586;Schäfer/Europa-OR/GB;paper;1500;2018-12-05T00:00:00.000Z;2019-04-14T04:57:29.000Z
30029;S0048C00483;Štítného 629/23;13000;;50,085211;14,451586;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;
30030;S0048C00484;Štítného 629/23;13000;;50,085211;14,451586;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-23T10:37:12.000Z
30031;S0048C00485;Štítného 629/23;13000;;50,085211;14,451586;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-05-10T05:47:19.000Z
30032;S0049C00491;Českobratrská 276;13000;;50,0860891;14,4563822;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;
30034;S0049C00493;Českobratrská 276;13000;;50,0860891;14,4563822;Schäfer/Europa-OR/GB;plastic;1500;2018-12-18T00:00:00.000Z;2019-04-14T23:21:33.000Z
30036;S0049C00495;Českobratrská 276;13000;;50,0860891;14,4563822;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-13T18:05:05.000Z
30037;S0049C00496;Českobratrská 276;13000;;50,0860891;14,4563822;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2021-07-17T19:21:45.000Z
30038;S0049C00497;Českobratrská 276;13000;;50,0860891;14,4563822;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-05-04T10:26:02.000Z
30039;S0050C00501;Jeseniova 1196;13000;;50,0868247;14,461462;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;
30040;S0050C00502;Jeseniova 1196;13000;;50,0868247;14,461462;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-14T23:47:08.000Z
30041;S0050C00503;Jeseniova 1196;13000;;50,0868247;14,461462;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-19T08:59:50.000Z
30042;S0050C00504;Jeseniova 1196;13000;;50,0868247;14,461462;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-15T04:37:59.000Z
30043;S0050C00505;Jeseniova 1196;13000;;50,0868247;14,461462;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-05T00:00:00.000Z;2019-04-23T07:32:34.000Z
30044;S0051C00511;nám.Barikád 0;13000;;50,0877;14,4626;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;2019-04-13T10:08:49.000Z
30046;S0051C00513;nám.Barikád 0;13000;;50,0877;14,4626;Schäfer/Europa-OR/GB;plastic;1500;2018-12-18T00:00:00.000Z;
30048;S0051C00515;nám.Barikád 0;13000;;50,0877;14,4626;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-17T06:28:30.000Z
30049;S0051C00516;nám.Barikád 0;13000;;50,0877;14,4626;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;
30050;S0051C00517;nám.Barikád 0;13000;;50,0877;14,4626;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-04-19T09:36:39.000Z
30051;S0052C00521;Lucemburská 1579/33;13000;;50,0794779;14,4574764;Schäfer/Europa-OR/GB;paper;1500;2018-12-05T00:00:00.000Z;2019-04-14T04:37:37.000Z
30052;S0052C00522;Lucemburská 1579/33;13000;;50,0794779;14,4574764;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-17T09:44:27.000Z
30053;S0052C00523;Lucemburská 1579/33;13000;;50,0794779;14,4574764;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-19T01:19:41.000Z
30054;S0052C00524;Lucemburská 1579/33;13000;;50,0794779;14,4574764;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-16T21:38:53.000Z
30413;S0052C00525;Lucemburská 1579/33;13000;;50,0794779;14,4574764;Schäfer/Europa-OR/GB;beverage_cartons;1500;;2019-04-14T05:13:09.000Z
30055;S0053C00531;Bořivojova 761/97;13000;;50,0822179;14,4457394;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;2019-04-13T23:46:18.000Z
30056;S0053C00532;Bořivojova 761/97;13000;;50,0822179;14,4457394;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-12T13:02:19.000Z
30057;S0053C00533;Bořivojova 761/97;13000;;50,0822179;14,4457394;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-13T15:17:01.000Z
30058;S0053C00534;Bořivojova 761/97;13000;;50,0822179;14,4457394;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-05-14T08:37:01.000Z
30059;S0054C00541;Jeseniova 2593/98;13000;;50,0887412;14,4719632;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;2019-04-12T11:08:49.000Z
30060;S0054C00542;Jeseniova 2593/98;13000;;50,0887412;14,4719632;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-15T02:33:48.000Z
30061;S0054C00543;Jeseniova 2593/98;13000;;50,0887412;14,4719632;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2020-01-18T03:32:24.000Z
30062;S0054C00544;Jeseniova 2593/98;13000;;50,0887412;14,4719632;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-16T00:45:11.000Z
30063;S0054C00545;Jeseniova 2593/98;13000;;50,0887412;14,4719632;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-05T00:00:00.000Z;2019-04-25T09:34:38.000Z
30064;S0055C00551;Rokycanova 240/27;13000;;50,0856753;14,4554081;Schäfer/Europa-OR/GB;beverage_cartons;3000;2018-12-05T00:00:00.000Z;2019-04-16T11:54:18.000Z
30065;S0055C00552;Rokycanova 240/27;13000;;50,0856753;14,4554081;Schäfer/Europa-OR/GB;paper;1500;2018-12-05T00:00:00.000Z;
30066;S0055C00553;Rokycanova 240/27;13000;;50,0856753;14,4554081;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-13T07:27:48.000Z
30067;S0055C00554;Rokycanova 240/27;13000;;50,0856753;14,4554081;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-13T15:05:42.000Z
30068;S0055C00555;Rokycanova 240/27;13000;;50,0856753;14,4554081;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-13T12:24:08.000Z
30069;S0056C00561;Habrová 2641;13000;;50,0893202;14,4963518;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;2019-04-12T07:10:23.000Z
30071;S0056C00563;Habrová 2641;13000;;50,0893202;14,4963518;Schäfer/Europa-OR/GB;plastic;3000;2018-12-18T00:00:00.000Z;2019-04-12T10:12:32.000Z
30073;S0056C00565;Habrová 2641;13000;;50,0893202;14,4963518;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-23T06:18:09.000Z
30074;S0056C00566;Habrová 2641;13000;;50,0893202;14,4963518;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-04-18T20:35:26.000Z
30075;S0056C00567;Habrová 2641;13000;;50,0893202;14,4963518;Schäfer/Europa-OR/GB;beverage_cartons;3000;2018-12-18T00:00:00.000Z;2019-05-09T07:12:31.000Z
30076;S0057C00571;Sudoměřská 1793/47;13000;;50,0817365;14,4577711;Schäfer/Europa-OR/GB;paper;1500;2018-12-05T00:00:00.000Z;2019-04-13T18:44:21.000Z
30077;S0057C00572;Sudoměřská 1793/47;13000;;50,0817365;14,4577711;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-13T07:01:12.000Z
30078;S0057C00573;Sudoměřská 1793/47;13000;;50,0817365;14,4577711;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-14T21:44:43.000Z
30079;S0057C00574;Sudoměřská 1793/47;13000;;50,0817365;14,4577711;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-06-14T16:21:02.000Z
30080;S0058C00581;Prokopovo náměstí 175;13000;;50,0863792;14,4523807;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;2019-04-13T07:00:32.000Z
30081;S0058C00582;Prokopovo náměstí 175;13000;;50,0863792;14,4523807;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;
30082;S0058C00583;Prokopovo náměstí 175;13000;;50,0863792;14,4523807;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-16T18:18:20.000Z
30083;S0058C00584;Prokopovo náměstí 175;13000;;50,0863792;14,4523807;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2021-01-16T16:46:50.000Z
30084;S0058C00585;Prokopovo náměstí 175;13000;;50,0863792;14,4523807;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-05T00:00:00.000Z;2019-04-18T23:09:51.000Z
30085;S0059C00591;Příběnická 942;13000;;50,0863604;14,4418905;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;2019-04-12T20:48:45.000Z
30086;S0059C00592;Příběnická 942;13000;;50,0863604;14,4418905;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-13T13:18:19.000Z
30087;S0059C00593;Příběnická 942;13000;;50,0863604;14,4418905;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-05-06T10:06:36.000Z
30088;S0059C00594;Příběnická 942;13000;;50,0863604;14,4418905;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-14T18:30:32.000Z
30089;S0059C00595;Příběnická 942;13000;;50,0863604;14,4418905;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-05T00:00:00.000Z;2019-04-25T06:11:19.000Z
30090;S0060C00601;Pod Lipami 2562;13000;;50,0908337;14,4917399;Schäfer/Europa-OR/GB;beverage_cartons;3000;2018-12-18T00:00:00.000Z;2019-05-04T07:12:58.000Z
30091;S0060C00602;Pod Lipami 2562;13000;;50,0908337;14,4917399;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;2019-04-12T11:16:18.000Z
30093;S0060C00604;Pod Lipami 2562;13000;;50,0908337;14,4917399;Schäfer/Europa-OR/GB;plastic;3000;2018-12-18T00:00:00.000Z;2019-04-15T07:51:45.000Z
30095;S0060C00606;Pod Lipami 2562;13000;;50,0908337;14,4917399;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-21T14:29:29.000Z
30096;S0060C00607;Pod Lipami 2562;13000;;50,0908337;14,4917399;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-04-13T14:41:07.000Z
30097;S0061C00611;Perunova 880;13000;;50,0756496;14,4542024;Schäfer/Europa-OR/GB;paper;3000;2018-12-05T00:00:00.000Z;2019-04-12T17:04:38.000Z
30098;S0061C00612;Perunova 880;13000;;50,0756496;14,4542024;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-12T12:29:26.000Z
30099;S0061C00613;Perunova 880;13000;;50,0756496;14,4542024;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2019-04-13T21:19:15.000Z
30100;S0061C00614;Perunova 880;13000;;50,0756496;14,4542024;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-04-21T01:02:54.000Z
30101;S0061C00615;Perunova 880;13000;;50,0756496;14,4542024;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-05T00:00:00.000Z;2019-04-12T14:04:52.000Z
30102;S0062C00621;Ke Kapslovně 2387;13000;;50,0861281;14,4695996;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;2019-04-14T06:03:06.000Z
30103;S0062C00622;Ke Kapslovně 2387;13000;;50,0861281;14,4695996;Schäfer/Europa-OR/GB;plastic;1500;2018-12-05T00:00:00.000Z;2019-04-13T21:52:18.000Z
30104;S0062C00623;Ke Kapslovně 2387;13000;;50,0861281;14,4695996;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-05T00:00:00.000Z;2023-04-06T01:51:41.000Z
30105;S0062C00624;Ke Kapslovně 2387;13000;;50,0861281;14,4695996;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-05T00:00:00.000Z;2019-05-16T02:11:23.000Z
30106;S0063C00631;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-05-22T05:32:23.000Z
30107;S0063C00632;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;paper;3000;2018-12-18T00:00:00.000Z;2019-04-17T00:30:19.000Z
30109;S0063C00634;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;plastic;1500;2018-12-18T00:00:00.000Z;2019-04-17T23:17:38.000Z
30111;S0063C00636;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-14T09:17:45.000Z
30112;S0063C00637;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-04-14T03:28:37.000Z
30113;S0064C00641;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-04-16T19:35:34.000Z
30114;S0064C00642;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;paper;1500;2018-12-18T00:00:00.000Z;2019-04-12T23:31:02.000Z
30116;S0064C00644;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;plastic;1500;2018-12-18T00:00:00.000Z;2019-04-14T08:49:34.000Z
30118;S0064C00646;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;glass_coloured;3000;2018-12-18T00:00:00.000Z;2019-04-17T20:03:49.000Z
30119;S0064C00647;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-05-01T06:44:23.000Z
30120;S0087C00871;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-17T22:28:52.000Z
30121;S0087C00872;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-16T05:45:46.000Z
30122;S0087C00873;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-18T21:31:44.000Z
30123;S0087C00874;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;
30124;S0132C01321;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;paper;3000;;2019-04-14T15:30:25.000Z
30125;S0132C01322;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30126;S0132C01323;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-05-15T13:58:04.000Z
30127;S0132C01324;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-18T01:01:38.000Z
30128;S0133C01331;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T21:01:54.000Z
30129;S0133C01332;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-14T20:48:31.000Z
30130;S0133C01333;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-12T18:19:27.000Z
30131;S0133C01334;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T12:43:17.000Z
30132;S0133C01335;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-19T08:07:11.000Z
30133;S0133C01336;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-05-13T12:39:17.000Z
30134;S0134C01341;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T14:20:30.000Z
30135;S0134C01342;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-16T11:52:23.000Z
30136;S0134C01343;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-12T15:42:38.000Z
30137;S0134C01344;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T03:19:32.000Z
30138;S0134C01345;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-17T11:04:40.000Z
30139;S0134C01346;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-17T01:24:57.000Z
30140;S0135C01351;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;
30141;S0135C01352;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30142;S0135C01353;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
30143;S0135C01354;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-11T01:19:06.000Z
30144;S0135C01355;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30145;S0135C01356;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-13T20:21:17.000Z
30146;S0136C01361;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T01:44:09.000Z
30147;S0136C01362;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-18T20:58:37.000Z
30148;S0136C01363;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2020-07-10T03:29:37.000Z
30149;S0136C01364;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-07-22T09:33:14.000Z
30150;S0137C01371;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T03:35:05.000Z
30151;S0137C01372;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30152;S0137C01373;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-05-08T04:55:51.000Z
30153;S0137C01374;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T03:03:20.000Z
30154;S0137C01375;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-16T01:29:00.000Z
30155;S0137C01376;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-14T09:00:38.000Z
30156;S0138C01381;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T06:43:07.000Z
30157;S0138C01382;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-15T20:48:33.000Z
30158;S0138C01383;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
30159;S0138C01384;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;
30160;S0138C01385;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30162;S0139C01391;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;
30163;S0139C01392;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30164;S0139C01393;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
